710,irri,3,127,/,+/00:05,+/00:12,+4/01:10,/,/,-4/,/
1501,optimisticdeterminist,2,31,/,+/00:09,+/00:22,-1/,/,/,/,/
1501,amber0820,2,31,/,+/00:12,+/00:19,/,/,/,/,/
320,Osaaama,3,36,/,+/00:04,+/00:09,+/00:23,-2/,/,-4/,/
321,Tommy_Vercetti,3,37,/,+/00:02,+/00:06,+1/00:19,/,/,-3/,/
1112,venkatvb,2,14,/-1,+/00:05,+/00:09,-5/,/,/,-3/,/
1112,aryanc403,2,14,/-7,+/00:05,+/00:09,-3/,-4/,/,-3/,/
920,incrediblerahul,3,174,/,+1/00:24,+/00:37,+/01:43,/,/,/,/
920,julianferres,3,174,/,+/00:05,+/00:17,+3/02:02,/,/,/,/
2707,zxzxzx0119,2,94,/,+2/00:17,+1/00:47,-1/,/,/,/,/
2719,propashii,2,95,/,+/00:41,+/00:54,/,/,/,/,/
2302,basel-99,2,64,/,+1/00:13,+1/00:31,-1/,/,/,/,/
2302,Wuchupeng,2,64,/,+/00:24,+/00:40,-4/,/,/,/,/
3115,hemel18681,2,153,/,+1/01:10,+2/00:53,-1/,/,/,/,/
3115,Emdadul_Islam,2,153,/,+3/01:09,+1/00:44,-1/,/,/,/,/
2907,dreamrunnerRussell,2,117,/,+1/01:18,+/00:29,/,/,-2/,/,/
2907,abhi_nitd,2,117,/,+2/00:35,+1/00:52,/,/,/,/,/
1907,sbite,2,46,/,+2/00:10,+/00:16,/,/,-4/,/,/
1907,archi97,2,46,/,+/00:11,+/00:35,/,/,/,/,/
2502,liuyan99,2,76,/,+1/00:20,+1/00:36,-2/,/,/,/,/
2502,INoelen,2,76,/,+/00:30,+/00:46,/,/,/,/,/
2102,nsut_coder,2,54,/,+1/00:17,+/00:27,-1/,/,/,/,/
1710,atakyn,2,38,/-1,+/00:07,+1/00:21,-3/,/,/,/,/
1710,npusjp,2,38,/,+/00:15,+/00:23,-1/,/,/,/,/
119,DirtyBrody,4,126,/,+/00:03,+/00:06,+/00:21,-7/,/,+1/01:26,/
120,Kallaseldor,4,127,/,+/00:03,+/00:09,+/00:20,+2/01:15,/,-2/,/
1298,amnpt,2,24,/,+/00:08,+/00:16,-3/,/,/,/,/
512,klimoza,3,87,/,+/00:03,+/00:06,+/01:18,/,/,-5/,/
512,TomazGomes,3,87,/,+/00:06,+/00:11,+/01:10,/,/,-2/,/
710,myHandle,3,127,/,+/00:05,+/00:10,-1/,/,/,+3/01:22,/
717,pranav0123,3,128,/,-1/,+/00:14,+/00:30,/,/,+/01:24,/
1501,rajgarg150873,2,31,/,+1/00:06,+/00:15,-2/,/,/,/,/
1501,Vegeken_Lin,2,31,+1/,+1/00:07,+/00:14,/,/,/,-2/,/
322,inbred0iq,3,38,/,+/00:03,+/00:05,+1/00:20,/,/,-3/,/
323,lrvideckis,3,40,+1/,+/00:03,+/00:07,+/00:30,/,/,-3/,/
1118,t.dasha,2,15,/,+/00:05,+/00:10,-4/,/,/,/,/
1118,kiimak,2,15,/,+/00:04,+/00:11,-3/,/,/,/,/
920,smiken,3,174,/,-1/,+/00:06,+/00:12,/,/,+4/01:56,/
925,alessandrosolbiati,3,175,/,+/00:09,+3/00:38,+/01:38,/,/,/,/
2719,_firefox_,2,95,/,+2/00:17,+1/00:48,-2/,/,/,/,/
2719,Harold-Finch,2,95,/-1,+2/00:46,+/00:29,-3/,/,/,/,/
2302,AVM.Martin,2,64,/,-1/,+/00:09,+/00:55,/,-22/,-5/,/
2302,sa1van,2,64,/,+1/00:24,+/00:30,-3/,/,/,/,/
3115,qq17770027225,2,153,/,+/00:55,+2/01:18,/,/,/,/,/
3115,saiful_alamcse,2,153,/,+2/01:26,+/00:47,-1/,/,/,/,/
2915,rick99y,2,118,/,+/00:44,+/01:14,/,/,/,/,/
2915,Msy153,2,118,/,+1/00:43,+/01:05,/,/,/,/,/
1907,bcalmeida,2,46,/,+/00:11,+1/00:25,-1/,/,/,/,/
1907,dilpreet_bjf,2,46,/,+/00:15,+/00:31,/,/,/,-3/,/
2502,et-love,2,76,/,+/00:23,+/00:53,-2/,/,/,/,/
2513,sauban,2,77,/,+2/00:21,+/00:36,-1/,/,/,/,/
2102,mokujin,2,54,/,+1/00:15,+/00:29,-1/,/,/,/,/
2102,stramp,2,54,/,+1/00:12,+1/00:22,-2/,/,/,/,/
1710,yeamin,2,38,/,+/00:11,+/00:27,/,/,-1/,/,/
120,chiaro11,4,127,/,+/00:06,+/00:14,+/00:46,/,-1/,+/01:01,/
122,shourov.sust,4,128,/,+/00:09,+/00:17,+/00:35,/,/,+/01:07,/
1298,chhavij,2,24,/,+/00:07,+/00:17,-3/,/,/,/,/
1324,Railgun,2,25,+3/,+/00:10,+/00:15,-1/,/,/,-4/,/
519,mridul1809,3,88,/,+1/00:08,+/00:14,+1/00:46,/,/,/,/
519,sfialok98,3,88,/,+/00:10,+/00:16,+1/00:52,/,/,/,/
717,GabrielCamargo,3,128,/,+/00:09,+/00:16,+/01:43,/,/,/,/
717,Aman312,3,128,/,-2/,+/00:15,+/00:42,/,/,+/01:11,/
1501,aswinashok44,2,31,/,+1/00:07,+/00:14,-2/,/,/,-1/,/
1501,M1eyu2019,2,31,/,+/00:11,+/00:20,-1/,/,/,/,/
323,evilbuggy,3,40,/,+/00:05,+/00:09,+/00:26,/,/,/,/
325,MagicPotato,3,41,+2/-5,+/00:03,+/00:07,-1/,-3/,/,+/00:31,/
1118,hmrockstar,2,15,/,+/00:05,+/00:10,/,/,/,/,/
1118,224,2,15,/,+/00:10,+/00:05,-1/,/,/,/,/
925,satanic0,3,175,/,+/00:04,+1/00:08,-3/,/,/,+2/02:13,/
925,kimmypracha,3,175,/,+1/00:11,+/00:25,-1/,/,/,+1/01:59,/
2719,hazgyan,2,95,/,+1/00:32,+/00:53,/,/,/,/,/
2719,Pi-nan,2,95,/,+4/00:31,+/00:24,/,/,/,/,/
2302,Juww,2,64,/,+/00:14,+2/00:30,-1/,/,/,/,/
2302,GuardiaN,2,64,/,+2/00:15,+1/00:19,-2/,/,-3/,/,/
3115,Mr.Universe,2,153,/,-2/,+1/00:15,-3/,/,/,+2/01:48,/
3115,Sahruz_riyad,2,153,/,+2/01:30,+/00:43,/,/,/,/,/
2915,sowfelicity,2,118,+1/-1,-1/,+/00:42,+/01:16,/,/,/,/
2915,shatty,2,118,/,+/00:10,+1/01:38,-1/,/,/,/,/
1907,sengi,2,46,/,+1/00:07,+1/00:19,-5/,/,/,/,/
1907,ankurdubey521,2,46,/,+1/00:07,+1/00:19,-6/,/,/,/,/
2513,ashiknur2,2,77,/,+/00:33,+1/00:34,/,/,/,/,/
2513,sudhanshu6324,2,77,/,+2/00:23,+/00:34,-5/,/,/,/,/
2102,YahiaBadr,2,54,/-6,+1/00:11,+/00:33,-6/,/,/,/,/
2102,vioalbert,2,54,/,+1/00:16,+/00:28,-2/,/,/,/,/
1710,old_new_phoenix,2,38,/,+/00:20,+1/00:08,-5/,/,-2/,/,/
1710,tuanasanh2501,2,38,/,+/00:12,+/00:26,-1/,/,/,/,/
123,lajiyuan,4,130,+2/,+/00:06,+/00:14,+/00:50,-3/,/,+/01:00,/
1324,givingmybest,2,25,/,+/00:09,+/00:16,-1/,/,/,/,/
519,crawarb,3,88,/,+/00:09,+/00:21,+/00:58,/,/,-4/,/
519,Sixpathsguy,3,88,/,+/00:07,+/00:14,+/01:07,/,/,/,/
717,sempav,3,128,/,+/00:02,+/00:08,-1/,-11/,/,+5/01:08,/
717,Ycrpro2,3,128,/,-1/,+/00:06,+1/00:59,/,/,+/00:53,/
1501,rishup132,2,31,/,+1/00:05,+/00:16,/,/,/,-2/,/
1501,sahilshelangia,2,31,+1/,+/00:12,+/00:19,-7/,/,/,/,/
325,nishkarsh,3,41,+1/,+/00:05,+/00:12,+/00:24,/,-1/,-1/,/
327,rodz,3,42,/,+/00:06,+/00:11,+/00:25,-1/,/,/,/
1118,artsin666,2,15,+2/,+/00:05,+/00:10,-1/,/,/,/,/
925,_Dark_Shadow_,3,175,/,+2/01:20,+/00:17,+/00:58,/,/,/,/
925,_ZOZO_,3,175,/,+3/00:13,+/00:28,+/01:44,/,/,-4/,/
2719,Jubayersohel,2,95,/,+1/01:02,+/00:23,/,/,/,/,/
2719,nisho_rumon,2,95,/,+1/00:32,+/00:53,-1/,/,/,/,/
2302,ultranoobs,2,64,/,+2/00:15,+/00:29,-2/,/,/,-1/,/
2302,raihan_dewon,2,64,/,+1/00:19,+/00:35,/,/,/,/,/
3115,Redwanuzzaman,2,153,/,+2/00:39,+1/01:24,/,/,/,/,/
3122,master_wayne98,2,154,/,+2/00:47,+1/01:17,-1/,/,/,/,/
2915,aneesh_bose,2,118,/,+1/01:05,+/00:43,/,/,/,/,/
2915,sachin110298,2,118,/,+2/00:43,+/00:55,/,/,/,-1/,/
1907,Yut176,2,46,+1/,+/00:12,+1/00:24,-6/,/,/,/,/
1907,rastogip2011,2,46,/,+/00:19,+/00:27,/,/,/,/,/
2513,asis,2,77,/,+1/00:25,+/00:42,/,/,/,/,/
2513,PDDMain,2,77,/,+2/00:15,+1/00:32,-6/,/,/,/,/
2102,tiagoss2005,2,54,/,+/00:22,+/00:32,-1/,/,/,/,/
2102,Shipu191,2,54,/,+/00:18,+/00:36,-1/,/,/,/,/
1710,LilMeyer,2,38,/,+/00:12,+/00:26,/,/,-2/,/,/
1710,racheriunicolae,2,38,/,+1/00:11,+/00:17,/,/,/,-5/,/
123,jarakcyc,4,130,/,+/00:05,+/00:08,+/00:47,-3/,/,+/01:10,/
125,Dude...o_O,4,131,/,+2/00:04,+/00:08,+/00:18,-5/,-5/,+/01:21,/
1324,zizon233,2,25,/,+/00:07,+/00:18,-1/,/,-4/,/,/
1324,nomiku99,2,25,/,+/00:08,+/00:17,-1/,/,/,-3/,/
519,xrdog,3,88,/-1,+/00:05,+/00:10,-1/,/,/,+/01:13,/
519,natofp,3,88,/,+1/00:05,+/00:10,+2/00:43,-3/,/,/,/
717,LFhase,3,128,/,+/00:04,+/00:10,+3/01:24,/,/,-2/,/
723,zlWang,3,129,/,+/00:07,+1/00:14,+1/01:28,/,/,-4/,/
1501,hitesh_1997,2,31,/,+/00:12,+/00:19,/,/,/,/,/
1501,rahulsingh1872000,2,31,/,+/00:11,+/00:20,/,/,-1/,/,/
328,Mahir83,3,43,/,+/00:05,+/00:09,+/00:29,/,/,/,/
328,The.Dreamer,3,43,/,+/00:05,+/00:09,+/00:29,/,/,-1/,/
1118,StillANoob,2,15,/,+/00:05,+/00:10,/,/,/,/,/
1118,kzyKT,2,15,/,+/00:04,+/00:11,-3/,-6/,/,-1/,/
925,lqtungntn,3,175,/,+/00:24,+1/00:35,+3/01:16,-1/,/,/,/
925,migeater,3,175,/,+/00:18,+1/00:43,+1/01:34,/,/,/,/
2719,bsaid,2,95,/,+/00:44,+/00:51,/,/,/,/,/
2719,Weevil,2,95,/,+1/00:37,+/00:48,/,/,/,/,/
2302,Haar,2,64,/,-1/,+/00:15,+/00:49,/,/,-4/,/
2321,kushagra1998,2,65,/,+1/00:34,+/00:21,-3/,/,/,/,/
3122,kunalkumarsingh76,2,154,/,+1/01:25,+/00:59,/,/,/,/,/
3122,satillendlim,2,154,/-2,+4/00:48,+/01:06,/,/,/,/,/
2915,M_K_Zero,2,118,/,+2/01:08,+/00:30,/,/,/,/,/
2915,ADORED,2,118,/,+/00:47,+/01:11,/,/,/,/,/
1907,aryan_luffy,2,46,/,+1/00:24,+/00:12,/,/,/,/,/
1928,chinchinu,2,47,/,+1/00:14,+/00:23,/,/,/,/,/
2513,wisatawanlokal,2,77,/,+1/00:26,+/00:41,-1/,/,/,/,/
2513,fardin_abir,2,77,+1/,+1/00:22,+/00:45,/,/,/,/,/
2102,Scayre,2,54,/,+1/00:35,+/00:09,/,/,/,/,/
2102,gupta_samarth,2,54,+4/-1,+2/00:14,+/00:20,/,/,/,/,/
1710,Coffeetea,2,38,/,+1/00:11,+/00:17,-2/,/,/,/,/
1710,Flame.H,2,38,/,+/00:15,+/00:23,/,/,/,/,/
126,ZeroTwo,4,132,/,+/00:30,+/00:34,+/00:44,/,-5/,+/00:24,/
127,alexandra_udristoiu,4,134,/,+/00:04,+/00:07,+/00:20,+1/01:33,/,-1/,/
1324,animeshdey765,2,25,/,+/00:08,+/00:17,-2/,/,/,/,/
1324,Dragonol,2,25,/,+/00:08,+/00:17,/,/,/,/,/
519,borametz,3,88,/,+/00:06,+/00:15,+/01:07,/,/,-1/,/
519,NoAnguish,3,88,/,+1/00:06,+/00:15,+2/00:37,/,/,/,/
723,bknshn,3,129,/,+/00:10,+/00:17,+/01:42,/,/,-5/,/
723,vietnakid,3,129,/,+/00:09,+/00:18,+3/01:12,/,/,-5/,/
1501,danchu,2,31,/,+/00:10,+/00:21,-3/,/,/,/,/
1501,valyankilyan,2,31,/,+/00:06,+1/00:15,-2/,/,/,/,/
330,unreal.eugene,3,44,/,+/00:03,+/00:09,+/00:32,-12/,/,-2/,/
1118,ShJ,2,15,/,+/00:05,+/00:10,-1/,/,/,/,/
1118,shubham11610205,2,15,/,+/00:05,+/00:10,-1/,/,/,/,/
925,orzzzzzz,3,175,/,-1/,+/00:11,+/01:03,/,/,+/01:41,/
933,Jomax100,3,176,+1/-1,+/00:05,+/00:12,+3/02:09,/,/,/,/
2728,sl33py_guy,2,96,/,+1/00:30,+1/00:46,-1/,/,/,/,/
2321,nitin_solanki,2,65,+1/,+1/00:23,+/00:32,-1/,/,/,/,/
2321,AV1502,2,65,/,+1/00:24,+/00:31,-4/,/,/,/,/
3122,maverick_10,2,154,/,+/01:01,+1/01:23,/,/,/,/,/
3122,sharipov,2,154,/,+/00:33,+3/01:31,-2/,/,/,/,/
2915,anaugi,2,118,/,+1/00:48,+/01:00,/,/,/,/,/
2915,pratik8798,2,118,/,+3/01:03,+1/00:15,/,/,-1/,/,/
1928,sqdbibibi,2,47,/,+/00:18,+/00:29,-1/,/,/,-5/,/
1928,webeseit,2,47,/,+2/00:11,+/00:16,-3/,/,/,-1/,/
2513,shanmuga,2,77,/,+1/00:45,+/00:22,-3/,/,/,/,/
2513,UnderSilentEdge,2,77,/,-1/,+/00:11,+/01:06,/,/,-1/,/
2102,prabhath123,2,54,/,+2/00:14,+/00:20,-4/,/,/,/,/
2102,sonuexpc,2,54,/,+/00:19,+/00:35,/,/,/,/,/
1710,aditya123garg,2,38,/,+1/00:10,+/00:18,-1/,/,/,-3/,/
1710,HumHumMonster,2,38,/,+/00:05,+1/00:23,-2/,/,/,/,/
128,gohan123,4,135,/,+/00:03,+/00:09,+1/00:36,-2/,/,+/01:17,/
1324,cgupta08041999,2,25,/,+/00:08,+/00:17,/,/,/,/,/
1324,08karishma,2,25,/,+/00:09,+/00:16,-1/,/,/,/,/
527,WileE.Coyote,3,89,/,+/00:04,+/00:11,+1/01:04,/,/,-1/,/
527,Bench0310,3,89,+5/,+2/00:06,+/00:11,+/00:52,/,/,/,/
723,enigmaeth,3,129,/,+2/00:13,+/00:20,/,/,/,+1/01:06,/
727,DeD_TihoN,3,130,/,+/00:04,+1/00:07,-1/,-7/,/,+/01:49,/
1501,MaC1309,2,31,/,+1/00:07,+/00:14,-1/,/,/,-2/,/
1501,Sparky_14145,2,31,/,+/00:10,+/00:21,-1/,/,/,-2/,/
331,ayakut,3,45,/,+/00:05,+/00:10,-2/,-5/,/,+/00:30,/
1118,temp656463,2,15,/,+/00:05,+/00:10,-3/,/,/,/,/
933,nh_dantz,3,176,/,-1/,+/00:11,+/01:45,/,/,+/01:00,/
2728,YANGRUZHAO,2,96,/,+4/00:17,+/00:39,-3/,/,/,/,/
2728,pragunsaxena,2,96,/,+1/01:08,+/00:18,-7/,/,/,/,/
2321,Rabbit2019,2,65,/,+1/00:17,+1/00:28,-1/,/,/,/,/
2321,TheDazzlingVolcano,2,65,+1/,+2/00:18,+/00:27,/,/,/,/,/
3127,zeeshan_khan512,2,155,+2/,-4/,+/00:44,+1/01:41,/,/,/,/
3127,puneet123nitj,2,155,/,+1/01:26,+/00:59,/,/,/,/,/
2915,ishan102,2,118,/,+/00:58,+/01:00,-1/,/,/,-1/,/
2926,theStaticMind,2,119,/,+2/00:31,+1/00:58,/,/,-2/,/,/
1928,MaskedMan,2,47,/,+/00:18,+/00:29,/,/,/,/,/
2513,stozyforz,2,77,+5/,+/00:20,+/00:57,-1/,/,/,/,/
2513,Linpico,2,77,/,+/00:09,+2/00:48,/,/,/,/,/
2126,makii,2,55,/,+2/00:14,+/00:21,-7/,/,/,/,/
2126,iankury,2,55,/,+1/00:13,+/00:32,-1/,/,/,/,/
1710,anjalinauhwar,2,38,/,+/00:30,+/00:08,/,/,/,/,/
1710,m_f_h,2,38,/,+/00:07,+/00:31,/,/,/,/,/
129,K_Y_M_bl_C,4,136,/,+1/00:06,+/00:10,+/00:33,-2/,/,+/01:17,/
129,Honour_00,4,136,/,+/00:08,+/00:21,+/00:45,-6/,/,+/01:02,/
1324,swqeaaa,2,25,/,+/00:07,+/00:18,-1/,/,/,/,/
527,CoDeHuNtEr,3,89,/,+/00:22,+/00:14,-1/,/,/,+/00:53,/
527,oshibori,3,89,/,+/00:09,+/00:18,+/01:02,/,/,/,/
727,Taxman,3,130,/,-1/,+/00:11,+/00:33,/,-2/,+/01:26,/
1501,kohi,2,31,/,+/00:10,+/00:21,-1/,/,/,/,/
331,ne4eHbKa,3,45,/,+/00:04,+/00:08,+/00:33,-2/,/,/,/
1118,LotiyaPathan,2,15,/,+/00:05,+/00:10,-2/,/,/,-8/,/
935,kuzmoid,3,177,/,+1/00:14,+1/00:21,-1/,/,/,+2/01:42,/
2728,sitaram,2,96,/,+1/00:52,+/00:34,/,/,/,/,/
2321,beepman,2,65,/,+1/00:14,+/00:41,-1/,/,/,/,/
3127,sanath,2,155,/,+1/00:41,+1/01:34,/,/,/,/,/
2926,Soul_Catcher,2,119,+2/,+1/00:45,+/01:04,-1/,/,/,/,/
1928,mihir_yadav,2,47,/,+1/00:13,+/00:24,/,/,/,/,/
1928,zhixiangxiang,2,47,/,+2/00:10,+/00:17,/,/,/,/,/
2513,sayin_ala,2,77,/-3,+1/00:14,+1/00:43,-1/,/,/,/,/
2126,bhavik07,2,55,/,+1/00:12,+1/00:23,/,/,/,/,/
1710,sultanov_,2,38,+1/-45,+1/00:11,+/00:17,-5/,/,/,/,/
131,niu,4,137,/,+1/00:18,+/00:10,+/00:32,/,/,+/01:07,/
131,aijey,4,137,/,+/00:06,+/00:12,+/00:35,-11/,/,+1/01:14,/
1324,pranay12345,2,25,/,+/00:06,+/00:19,-3/,/,/,/,/
527,sewage,3,89,/,-1/,+/00:11,+/00:46,-1/,/,+/00:32,/
727,614984177,3,130,/,+/00:17,+/00:26,-1/,/,/,+/01:27,/
1501,khanhba,2,31,/,+/00:11,+/00:20,/,/,/,/,/
331,neonchick,3,45,/,+/00:05,+/00:11,+/00:29,/,/,/,/
334,i_love_andrei,3,46,/,+1/00:05,+/00:08,+/00:23,/,-4/,-3/,/
1118,Dart-Xeyter,2,15,/,+/00:05,+/00:10,/,/,/,-1/,/
936,viktr,3,178,/,+/00:09,+1/00:21,+1/02:08,/,/,/,/
2728,shsrfud,2,96,/,+2/00:31,+/00:45,-1/,/,/,/,/
2728,Diyaa_Koman,2,96,/,+/00:53,+1/00:33,/,/,/,/,/
2321,anurag124,2,65,/,+/00:19,+1/00:36,/,/,/,/,/
2321,ilona_a,2,65,/,+/00:20,+/00:45,/,/,/,/,/
3127,FireDrake99,2,155,/,+1/02:03,+/00:22,-1/,/,/,-1/,/
3127,fuckru,2,155,/,+/00:37,+3/01:28,/,/,/,/,/
2926,paranoidninja,2,119,/,+1/00:49,+/01:00,/,/,/,/,/
2926,ahmad_salah,2,119,+1/-1,-3/,+/00:38,+/01:21,/,/,/,/
1928,theo2003,2,47,/,+1/00:13,+/00:24,/,/,/,/,/
2513,CuebiQee,2,77,/,+1/00:52,+/00:15,/,/,/,/,/
2126,Andriy2314,2,55,/,+2/00:14,+/00:21,-5/,/,/,/,/
2126,Atik_Shahariar,2,55,/,+/00:17,+/00:38,/,/,/,/,/
1710,sanket_11,2,38,/,+/00:09,+1/00:19,-1/,/,/,-1/,/
1710,husong,2,38,/,+/00:23,+/00:15,-1/,/,-2/,/,/
133,TanyaCheremkhina,4,138,/,+/00:05,+/00:08,+/00:25,/,/,+/01:40,/
1324,zacker-22,2,25,/,+/00:05,+1/00:10,-3/,/,/,/,/
532,AronBM,3,90,/,+/00:08,+/00:12,+/01:10,/,/,-2/,/
532,thekingisborn,3,90,/,+/00:06,+/00:17,+/01:07,/,/,-4/,/
727,Isakovsky,3,130,/,+/00:05,+/00:16,-1/,/,/,+/01:49,/
1501,Raihanur_R,2,31,/,+/00:11,+/00:20,-1/,/,/,-2/,/
1501,yvzdrmzksr,2,31,/,+/00:10,+/00:21,/,/,/,/,/
334,drastogi21,3,46,/,+/00:05,+/00:10,+1/00:21,/,/,-3/,/
336,PrakharJain,3,47,+1/-1,+1/00:05,+/00:10,-1/,-3/,/,+/00:22,/
1118,Markomafko972,2,15,/,+/00:05,+/00:10,-3/,/,/,-3/,/
936,codingalways,3,178,/,+3/00:17,+/00:28,+2/01:23,/,/,/,/
938,Ataur387,3,179,/,+/00:28,+/00:16,+3/01:45,/,/,/,/
2728,Sukarna_Paul,2,96,/,+/00:06,+3/01:00,-1/,/,/,/,/
2728,astro_lion,2,96,/,+2/01:00,+/00:16,-1/,/,/,-5/,/
2321,Nekiynekit,2,65,/,+2/00:17,+/00:28,/,/,/,/,/
3132,ITHZ,2,156,/,-1/,+/00:13,-1/,/,/,+1/02:13,/
3132,AndyOleksievets,2,156,/,+7/00:54,+/00:32,-4/,/,-1/,/,/
2926,giperus,2,119,/,-1/,+/00:56,+/01:03,/,-2/,-5/,/
2926,snstkfka,2,119,/,+2/00:11,+4/00:48,-4/,/,/,/,/
1928,abdelrahman001,2,47,+1/,+1/00:26,+/00:11,-1/,/,/,/,/
1928,Beb,2,47,/,+/00:14,+/00:33,-2/,/,/,/,/
2513,veg_kabab,2,77,/,+/00:36,+/00:41,-2/,/,/,/,/
2513,ztc,2,77,/,+4/00:15,+/00:22,-1/,/,/,/,/
2126,ravinduramesh,2,55,/,+1/00:04,+2/00:21,/,/,/,/,/
2126,navneet.h,2,55,/,+1/00:13,+1/00:22,-2/,/,/,/,/
1710,Sayam,2,38,/,+/00:11,+1/00:17,-1/,/,/,-1/,/
134,Iulia,4,139,/,+/00:05,+1/00:10,+/00:24,/,+1/01:20,/,/
134,mathdude42,4,139,/,+/00:06,+/00:10,+/00:37,-3/,/,+/01:26,/
1324,codeangella,2,25,/,+/00:08,+/00:17,-2/,/,/,/,/
532,andr0901,3,90,/,+/00:04,+/00:09,+/01:17,/,/,-3/,/
535,fahrbach,3,91,/,+/00:08,+/00:14,+/01:09,/,/,-4/,/
727,IITianUG,3,130,/,+/00:10,+/00:23,+1/01:27,/,/,/,/
732,SleepZzz,3,131,/,+/00:14,+/00:23,+1/01:24,/,/,/,/
1501,adityad1998,2,31,+3/,+/00:12,+/00:19,-1/,/,/,/,/
1534,matheusvicente,2,32,/,+/00:11,+/00:21,/,/,/,-1/,/
336,phoenix71,3,47,/,+/00:06,+/00:12,+/00:29,/,/,-3/,/
336,EsmaelSY,3,47,+2/,+/00:05,+/00:11,+/00:31,/,/,-2/,-2/
1118,ridam,2,15,+1/,+/00:05,+/00:10,-2/,/,/,/,/
1118,299iq,2,15,/,+/00:06,+/00:09,-3/,/,/,/,/
939,anunay777,3,180,/,+/00:28,+/00:57,+/01:35,/,/,/,/
2728,Babyrain,2,96,/,+/00:16,+2/01:00,-1/,/,/,/,/
2728,abdulrazak.alsalama,2,96,/,+/00:12,+4/00:44,/,/,/,/,/
2321,asd2001,2,65,/,+4/00:14,+/00:11,/,/,/,/,/
2321,bbmirbek,2,65,/-4,-1/,+/00:31,+1/00:24,/,/,-7/,/
3132,RasecBadguy,2,156,/,+2/01:02,+/01:14,-3/,/,/,/,/
2932,jlr.terceiro,2,120,/,+/00:48,+1/01:02,-1/,/,/,/,/
2932,Salam_35,2,120,/,+/00:48,+/01:12,/,/,/,/,/
1928,dpipi7,2,47,/,+1/00:14,+/00:23,-1/,/,/,/,/
1928,rush8170,2,47,/,+1/00:13,+/00:24,/,/,/,/,/
2528,brarj4444,2,78,/,+2/00:32,+1/00:16,/,/,/,/,/
2528,KKmonster,2,78,/,+2/00:25,+/00:33,-2/,/,/,/,/
2126,VeNoOM,2,55,/,+1/00:19,+/00:26,/,/,/,/,/
2126,nagpaljatin1411,2,55,+1/-4,-1/,+/00:16,+/00:39,/,/,-4/,/
1710,lokeshreddy1999,2,38,/,+/00:11,+/00:27,/,/,/,/,/
1710,Hemdan,2,38,/,+1/00:10,+/00:18,-1/,/,/,-2/,/
134,balakrishnan,4,139,/,+/00:04,+/00:08,-1/,/,+/01:14,+/00:53,/
1324,mangoicecream,2,25,/,+/00:08,+/00:17,-1/,/,/,/,/
535,soal01,3,91,/,+/00:05,+/00:16,+1/01:00,/,/,-2/,/
732,HideoSatou,3,131,/,+/00:07,+1/00:13,+/01:41,/,/,/,/
732,dhirajfx3,3,131,/,+/00:19,+/00:11,+2/01:21,-2/,/,-2/,/
1534,Desert,2,32,/,+/00:09,+/00:23,-1/,/,/,/,/
1534,lo.ol,2,32,/,+/00:13,+/00:19,-4/,/,/,/,/
336,Rahul,3,47,+2/-5,+/00:06,+/00:11,+/00:30,/,/,-1/,/
336,Nickir,3,47,/,+/00:04,+/00:09,+1/00:24,/,/,-1/,/
1118,6ziv,2,15,/,+/00:03,+/00:12,-2/,/,/,/,/
1118,1500max,2,15,/,+/00:05,+/00:10,-5/,/,/,/,/
939,aniket.shrimal,3,180,/,+/00:06,+/00:13,+3/02:11,/,-1/,/,/
939,mttb90,3,180,/,+/00:13,+/00:24,+2/02:03,/,/,/,/
2728,TienDungz,2,96,/,+/00:57,+/00:39,-1/,/,-3/,/,/
2321,bondhansarker100,2,65,/,+/00:26,+/00:39,/,/,/,/,/
3132,jaiswal_abhi,2,156,+13/-2,+1/02:12,+/00:14,-2/,/,/,/,/
2932,ywh,2,120,/,+1/00:45,+/01:05,/,/,/,-1/,/
2932,Biswas8927,2,120,/,+4/00:46,+/00:34,/,/,/,/,/
1928,Donk,2,47,/,+1/00:16,+/00:21,/,/,/,/,/
1928,msvas,2,47,/,+1/00:10,+/00:27,/,/,/,/,/
2528,madhur817,2,78,+1/,-1/,+/00:11,+1/00:57,/,-2/,/,/
2528,lotus.eater086,2,78,/,+/00:29,+/00:49,/,/,/,-1/,/
2126,muslim,2,55,/,+/00:21,+/00:34,-1/,/,/,/,/
1710,jhorvat,2,38,/,+1/00:11,+/00:17,-1/,/,/,-2/,/
137,Ant_Man,4,140,/,+/00:08,+/00:12,+1/00:47,/,/,+/01:03,/
137,mmgeladze,4,140,/,+/00:16,+/00:21,+/00:45,/,-1/,+/00:58,/
1324,diogen,2,25,/,+1/00:05,+/00:10,-1/,/,/,/,/
535,_greymatter,3,91,/,+/00:14,+/00:23,+/00:54,/,/,/,/
732,ruban,3,131,/,+2/00:10,+/00:17,+/01:24,/,/,-1/,/
1534,harshlunagaria,2,32,/,+/00:09,+/00:23,-2/,/,/,/,/
1534,TongChu,2,32,/,+1/00:07,+/00:15,-2/,/,/,/,/
341,jakab922,3,48,/,+/00:05,+/00:14,+/00:29,-2/,/,/,/
341,4mda4mda,3,48,+3/,+/00:05,+/00:11,+/00:32,-2/,/,/,/
1118,wisteria0410ss,2,15,+5/,+/00:03,+/00:12,-1/,-4/,/,/,/
1136,t.muttaqueen,2,16,/,+/00:06,+/00:10,-1/,/,/,/,/
